Probability_-1.2236392998687713,Probability_0.0023293404165421,Probability_1.2282979807018557
2.937310479222442e-06,1.1864650954000207e-07,0.9999969440430111
0.9999999999999893,2.2074445171980026e-50,1.0703092052651618e-14
1.109267030237411e-05,1.6777534899209525e-08,0.9999888905521627
4.1147626853450494e-07,0.006068161915231564,0.9939314266085
2.899830342148057e-29,0.9999999999990163,9.836651459678332e-13
4.5770334580349685e-33,0.9999999999999971,2.8398628874825124e-15
5.68796439509689e-11,0.13585323835194804,0.8641467615911724
6.059612576533704e-09,0.001017471279068286,0.9989825226613192
0.006700221499509388,1.8407899830708698e-12,0.9932997784986498
0.9999994284049866,4.4281550833779475e-32,5.715950134407872e-07
0.00815073431374117,3.8177721590690445e-12,0.991849265682441
0.9855579739310377,2.050260140398035e-20,0.014442026068962272
4.98188069552789e-19,0.9999995588704956,4.411295045030569e-07
9.762031740026223e-05,1.8195968255173601e-09,0.9999023778630028
1.69584595703528e-08,0.00043368490444601596,0.9995662981370944
1.9040824174026737e-20,0.9999967660601238,3.2339398762278e-06
5.30985139426657e-07,2.962039921628044e-06,0.9999965069749389
1.5435012076770958e-26,0.9999999999474551,5.2544837840034005e-11
0.9999991765088962,1.868484222898246e-31,8.234911037815413e-07
0.0011936014942965827,1.7704425250103942e-10,0.9988063983286593
9.797683963510035e-06,4.066072435785278e-08,0.9999901616553121
9.693155364462639e-25,0.9999999997823876,2.1761227656182537e-10
0.9999999999977875,7.070422081744961e-45,2.2124556332024974e-12
5.232058066276174e-29,0.9999999999992404,7.595646383579665e-13
2.6911349728749747e-08,0.39388147258123446,0.6061185005074158
0.9999884155494352,1.0955789914808712e-27,1.1584450564939052e-05
1.1073276614847448e-05,1.1829752964984688e-08,0.9999889148936322
0.9999999999848208,6.549013914548549e-43,1.5179086990868384e-11
0.999999992549707,3.3210481894615136e-35,7.450292973349304e-09
4.2627008082022053e-07,2.4825610103492338e-06,0.9999970911689088
2.821489602960323e-20,0.9999999048218915,9.517810859224771e-08
1.4914074779051122e-25,0.9999999998696454,1.3035463791288376e-10
2.2951329970430284e-10,0.054610302630220306,0.9453896971402663
4.340908488878273e-05,1.1217391460439494e-09,0.999956589793372
7.690645227422266e-19,0.9999992177503658,7.822496341116481e-07
0.9999999999982572,2.0435874833091158e-45,1.7427983788757021e-12
8.177025562884403e-08,0.0647285633394133,0.9352713548903311
1.6721313502610179e-07,1.071988098041514e-05,0.9999891129058844
6.603588718165148e-20,0.999999740503189,2.5949681102589045e-07
0.9999998789042222,5.508738861334661e-33,1.2109577774045315e-07
1.7838689019103234e-07,1.0034866585719087e-05,0.9999897867465241
2.9752978503271982e-15,0.9981129497360208,0.0018870502639762418
0.9999969353467991,2.7214422332990833e-29,3.064653200998554e-06
0.9998667352435452,8.362530189177979e-26,0.00013326475645480013
5.916387776333402e-19,0.9999794753533794,2.0524646620658035e-05
0.0008225261759945071,2.4740696743117585e-10,0.9991774735765985
1.92742421817468e-07,3.561341663025499e-05,0.9999641938409479
8.014405035072361e-12,0.9849618293581132,0.015038170633872475
0.9719376784217997,6.797204001841699e-20,0.028062321578200253
0.9999996669491039,9.157036877612695e-32,3.330508960429147e-07
2.311172318839656e-05,4.112571387554816e-09,0.9999768841642401
3.916095601488421e-15,0.9998541369798399,0.00014586302015608682
0.9730390936825138,3.8218759305445824e-20,0.02696090631748604
3.4889461973673313e-08,0.23888169832034709,0.7611182667901909
3.375233814173165e-05,5.331264782263861e-10,0.9999662471287317
1.2587429033920103e-15,0.9999331949493988,6.680505059989375e-05
0.9986551011881932,2.1608337359644564e-23,0.0013448988118068361
4.245189505663362e-06,2.8464387478057537e-08,0.9999957263461069
3.4776191629378734e-05,1.0407730546170484e-09,0.9999652227675976
0.9999999998990867,4.0652970526389245e-40,1.0091335870907255e-10
0.9999999999999643,2.1938933019192176e-49,3.56468708481098e-14
0.9999999999993692,3.2341162577603227e-46,6.308658553495004e-13
8.888791755958451e-19,0.9999987999819594,1.2000180405916408e-06
3.133541763557405e-20,0.9999925754904758,7.424509524314536e-06
0.9995563835003354,7.560183657121445e-24,0.0004436164996646057
1.0339166228372532e-06,0.006636492060646527,0.9933624740227306
0.9999999233519538,4.602918859509499e-34,7.664804627795621e-08
1.800140666457753e-05,3.171568083769087e-09,0.9999819954217672
0.9999999999762164,1.9021241761958042e-41,2.3783719686290392e-11
0.9995161706894551,3.856575502797372e-24,0.0004838293105449177
0.9999118420199662,3.759922749227549e-26,8.815798003381162e-05
2.884283737964683e-05,6.857555395391205e-05,0.9999025816086664
7.900104185364043e-20,0.9999997615242882,2.3847571191821993e-07
5.870865089769628e-19,0.9999993799374852,6.200625147221371e-07
4.3953724070035345e-05,3.2811227711004787e-09,0.9999560429948071
0.9809851027191193,1.3589205144736622e-20,0.01901489728088075
0.00010042580279527534,3.1113554347225838e-06,0.9998964628417699
3.55709029551097e-05,2.5660123251135946e-05,0.9999387689737939
0.00021017621553782678,6.173814065115921e-10,0.9997898231670808
0.0031424994771871977,8.770497938087887e-12,0.9968575005140423
1.9263878606582473e-16,0.9999812166624606,1.8783337539130177e-05
0.9999998808340385,1.9580117234260246e-32,1.1916596145776673e-07
0.9999813039769146,3.0056420545104924e-28,1.869602308536498e-05
9.006561512232922e-17,0.9999897214166311,1.0278583368839054e-05
0.9999978338687306,1.0857579507064918e-30,2.166131269454035e-06
1.6313293659606416e-36,1.0,7.232617562251752e-17
5.0188102051758205e-15,0.99974870797327,0.000251292026724905
6.148908149006328e-07,0.015365925832142684,0.9846334592770424
1.7601834629634724e-14,0.9918728945193337,0.008127105480648822
2.8180645181237596e-30,0.9999999999997813,2.186142013329227e-13
9.07421653184892e-17,0.9999870993140773,1.290068592283456e-05
0.9994252541978246,5.767933347135123e-24,0.0005747458021755146
9.354652078219854e-37,1.0,3.2398256126281804e-17
0.9999572303874691,1.9803121894833952e-26,4.2769612531017325e-05
0.011652295980824503,1.83770266167911e-12,0.9883477040173377
1.5515944336662832e-14,0.9998237509361322,0.00017624906385224534
3.678861378313705e-06,2.1167990739513037e-07,0.9999961094587142
6.465569333973083e-23,0.9999999970921285,2.907871555997671e-09
0.9996926157363638,1.3221671410311747e-24,0.00030738426363621
2.87142362075188e-22,0.9999999900167112,9.983288863116295e-09
0.0016068111456999515,4.456552152977387e-12,0.9983931888498435
0.9999999996970272,4.915590247647123e-39,3.02972774317575e-10
0.000935621801581638,2.605861054171807e-07,0.999064117612313
0.9999999389178293,2.8210045832593343e-33,6.108217058884554e-08
0.9978433608462469,3.6362043438793013e-22,0.0021566391537530183
7.8597030133320295e-22,0.9999996053439216,3.9465607841060894e-07
0.0003308547465135268,5.314238812067546e-10,0.9996691447220626
6.254918288708854e-26,0.9999999999224747,7.752530705030847e-11
0.9999999990825699,1.7769629799215435e-37,9.174302177950849e-10
4.0372177443980605e-18,0.9999332771966661,6.672280333393223e-05
2.411027651835756e-09,0.0005201339531359009,0.9994798636358364
0.999999999732432,3.705202859496458e-40,2.6756790813675575e-10
4.1635652035263423e-19,0.999999167539041,8.324609589730649e-07
0.9999999995741182,1.3655923777399203e-38,4.258817351790738e-10
0.0009917732769954975,7.509665665923577e-08,0.9990081516263478
6.561951685388294e-09,0.00356096403263269,0.9964390294054157
0.00041246429161039824,1.0931291848730881e-10,0.9995875355990768
9.264596061647888e-06,3.4217150024105164e-08,0.9999907011867882
2.1595111718971241e-13,0.9991605463469021,0.0008394536528819137
9.683990623297672e-38,0.9999999999999998,3.1792077889088474e-16
1.4824142072072145e-10,0.9322441095349192,0.06775589031683932
0.0005933825760317644,1.3876243346629534e-06,0.9994052297996336
0.004296504155020754,5.632200550310685e-12,0.995703495839347
0.9999999999876192,4.679255921428019e-43,1.238084755575423e-11
0.00018102999144644863,4.315256420779085e-10,0.9998189695770278
4.6561436770723764e-24,0.9999999778821207,2.2117879180247143e-08
0.00016272974804741535,1.4640810427140868e-06,0.99983580617091
1.370605120824017e-07,5.6797973369563535e-06,0.999994183142151
0.00025215693426272937,2.957803964000636e-10,0.999747842769957
2.49396263539427e-05,1.4533337849961223e-05,0.999960527035796
1.4647016003648821e-06,1.8404188301875315e-07,0.9999983512565166
4.195042812979142e-18,0.999998113969685,1.8860303150489922e-06
0.9999999993130919,3.9925488153286907e-38,6.869080396114867e-10
2.6575837557494057e-18,0.9999985570385985,1.4429614013753195e-06
0.00012276029221792282,2.8883428588078795e-10,0.9998772394189479
2.5836776980472353e-06,1.6246524758633075e-07,0.9999972538570543
2.0373784094402192e-18,0.9999980713388532,1.9286611467512248e-06
7.585886537465304e-24,0.9999999980460872,1.9539127574667025e-09
0.999999999994873,4.965391459775546e-43,5.126959007930522e-12
0.0035800439082355195,7.498259470692675e-08,0.9964198811091697
1.3972714474347833e-36,1.0,8.603179885819703e-17
0.9999910982333011,3.7448050567402156e-28,8.901766698802246e-06
2.1923333158789997e-16,0.999980448319229,1.955168077068005e-05
2.4744617828639695e-16,0.9999632791929162,3.6720807083706664e-05
3.6544816784907e-22,0.9999999892082146,1.0791785382512667e-08
0.999999999984073,2.854656666419108e-42,1.592699368928955e-11
0.9999999999983735,1.6684780928993447e-43,1.626441695809934e-12
3.568869588533974e-10,0.9116042614095508,0.08839573823356238
5.673467989225455e-07,1.0040301624630657e-06,0.9999984286230387
1.6051059431181373e-20,0.999999923770613,7.622938688998607e-08
3.903508867503487e-06,1.3260260976893569e-07,0.9999959638885227
0.9996363360428274,2.7834790689324177e-24,0.0003636639571725523
0.9999999999924332,2.864495535182896e-44,7.566917941696518e-12
0.9990463723097064,2.5271326481097144e-23,0.0009536276902934825
6.652847773770763e-17,0.9999917836561494,8.216343850749505e-06
0.9999999992961961,4.36141325660165e-38,7.038038956320096e-10
0.9999233262219724,9.218583859250835e-26,7.667377802762237e-05
2.5783170775579484e-20,0.9999998762772941,1.2372270595902615e-07
0.9977245597259841,2.363189241469859e-22,0.0022754402740160946
4.772262236315446e-06,6.099048936749123e-08,0.9999951667472744
2.0056872025866084e-08,0.00019869990695041407,0.9998012800361776
1.2744372660421352e-18,0.9999987065422583,1.293457741729858e-06
1.6203269049692736e-29,0.9999999999631282,3.687175374345366e-11
0.9999999999995162,1.164107567736619e-46,4.838098501615608e-13
1.6748011841283978e-20,0.9999999073318934,9.266810662376067e-08
1.0260656129959949e-25,0.999999999932389,6.7610925891866e-11
2.5293311754830366e-24,0.9999999994831108,5.168892470606971e-10
1.0464177930896228e-27,0.9999999999966513,3.3487362099095457e-12
6.326964833311683e-07,8.32915428651285e-07,0.999998534388088
1.1327679969840483e-25,0.9999999998953106,1.0468940355894986e-10
5.15702708223011e-16,0.9999627282042485,3.7271795751010186e-05
0.0009498310022306889,2.4366075307891337e-11,0.9990501689734033
2.1724273469427537e-23,0.9999999983240155,1.6759844408532998e-09
0.9999999999878826,5.239337800299996e-43,1.2117417985011343e-11
1.2441077645668788e-05,5.757272514949206e-09,0.9999875531650819
4.6360213542628723e-29,0.9999999999991485,8.514690896245261e-13
1.001831173622456e-19,0.9999996324367738,3.6756322618840686e-07
0.9999999999839411,1.9558100345882786e-42,1.6059012291932025e-11
1.0674672969970668e-28,0.9999999999986291,1.3708303974269133e-12
0.9999999953600223,3.416030626699139e-36,4.639977799341162e-09
1.7423569763043882e-16,0.9999730227219412,2.6977278058559057e-05
1.8162664163240697e-05,1.2163733750429352e-08,0.999981825172103
0.9971520760126128,1.0388753100007211e-22,0.002847923987387113
0.9999989850540862,2.4283760524634745e-30,1.0149459136242241e-06
0.9999999999855198,7.748546720606237e-42,1.4480277106896009e-11
0.00036775260479646383,5.51218791000039e-10,0.9996322468439848
0.9999990177700937,3.372174682462325e-30,9.822299062911944e-07
1.0854828658863892e-07,0.02147429476185793,0.9785255966898555
2.6776886922076087e-07,0.019185655229830834,0.9808140770013
4.778826339328609e-23,0.9999999956063736,4.393626410157114e-09
0.9999999999928588,1.143793123955477e-42,7.141278855753134e-12
0.0002158168062706975,7.925343643795806e-10,0.9997841824011949
0.9999999999998843,6.222431843159593e-48,1.1565530541067747e-13
0.999996901736084,1.734474943701788e-29,3.0982639161367094e-06
0.9999940384251299,9.850878768903464e-29,5.961574870112926e-06
1.2496112341972496e-23,0.999999997582214,2.41778597709697e-09
1.2717561457140163e-28,0.9999999999592133,4.078670490050567e-11
0.9999997280232324,7.165662662559481e-32,2.7197676742846087e-07
0.0002993919005743887,5.273007934779723e-10,0.9997006075721249
0.9999999283776309,3.137277296606092e-33,7.162236915826184e-08
6.941978427203954e-09,0.00030310911791050805,0.999696883940111
0.9999795163966716,1.904844614816357e-26,2.0483603328454972e-05
1.8596123502954158e-08,0.0001203733142282715,0.9998796080896484
7.026650535156735e-05,3.5190561194333968e-06,0.9999262144385289
4.174967756950792e-09,0.5930540049204366,0.4069459909045956
0.9999999989490314,6.943663143580102e-38,1.0509685412132298e-09
0.00011764801191898027,9.66300756204815e-10,0.9998823510217804
0.00043217444591695333,6.326080035042595e-11,0.9995678254908222
6.581816208092057e-23,0.9999999324156678,6.758433226401602e-08
9.21992308255123e-09,0.000514582685873953,0.999485408094203
1.0047387085223212e-17,0.999996200119496,3.7998805039422457e-06
3.3008651347732315e-30,0.9999999999998104,1.896188051582524e-13
0.9999999999999929,5.949466466854326e-50,7.180931438641834e-15
0.9999999181557213,2.0958524301897525e-32,8.184427869493883e-08
1.0454640540069286e-05,2.4453775376285006e-08,0.9999895209056846
4.517746190623426e-09,0.0011114013080351323,0.9988885941742187
0.9999617657399555,2.2248707971419822e-26,3.823426004458358e-05
1.532685860443614e-19,0.9999996329324128,3.670675872273158e-07
3.083364076810385e-19,0.9999996763209844,3.236790155404873e-07
5.960833814285223e-07,2.0837337028604806e-07,0.9999991955432482
2.51911283426833e-29,0.9999999999993123,6.875902845627341e-13
1.2613201755774195e-06,3.233709999645716e-07,0.9999984153088245
0.9999973825693129,7.986582467471354e-29,2.6174306871192086e-06
8.004847904861967e-09,0.0011706100319417898,0.9988293819632102
0.9999999832232916,3.334797302978279e-34,1.6776708365383707e-08
8.361613244908271e-26,0.9999999972124389,2.78756113421911e-09
0.9999999899851307,2.2833301626061148e-36,1.0014869333606812e-08
0.9999999999930413,1.8755938964384594e-42,6.958747819701143e-12
0.9999999999929774,2.8978933993722408e-43,7.022523042959325e-12
0.9999999999914333,2.995750356174194e-42,8.566596091912998e-12
0.00011762492236217687,2.3222231852249248e-09,0.9998823727554146
0.9999999999999789,1.7811495148240242e-49,2.1185395338667445e-14
1.0924605730349582e-36,1.0,4.982145837842866e-17
0.00022506207808358237,1.128599547762097e-09,0.9997749367933167
0.9999999998445759,3.852695741609446e-39,1.554240737575185e-10
1.2296724097227965e-23,0.9999999979768277,2.0231723411297863e-09
0.9999999998462976,1.384461497697589e-40,1.5370241260307936e-10
0.9999999999987914,2.2318564463701706e-45,1.208698229559108e-12
0.9999999975220848,2.2872695703242833e-36,2.4779152144289587e-09
6.584403281957218e-23,0.9999998664373021,1.3356269803860136e-07
0.9999999995236148,7.026773296440516e-38,4.763852010518943e-10
0.9999999189191516,1.1141476031394227e-33,8.108084831987966e-08
0.9999999999988838,3.024450307521955e-44,1.1161257609768594e-12
0.9999990902030316,3.817882308624064e-30,9.097969683712448e-07
0.00026605871523003606,1.5182638462516315e-09,0.9997339397665062
1.7875075654558733e-05,3.169174240327575e-08,0.999982093232603
1.4058536493569857e-26,0.9999999999637676,3.62323458245611e-11
6.759299226186893e-21,0.999999935561111,6.443888899277184e-08
0.9995089605014198,2.8596550826932206e-24,0.0004910394985803429
2.3842281643189707e-05,5.184933393996344e-09,0.9999761525334233
0.0005199437631832665,2.945423938538877e-11,0.9994800562073624
0.9999999163297609,7.385632206730208e-33,8.367023898070852e-08
2.035034187844782e-09,0.0027695998187850916,0.9972303981461806
4.0996662295493684e-34,0.9999999999999987,1.2261690077100336e-15
0.0008794724698262783,3.753941156820374e-07,0.999120152136058
2.512202396672298e-11,0.27983144144135064,0.7201685585335273
0.9999999577508434,2.613800305469192e-34,4.224915659686771e-08
0.9999999998841351,4.42431655170812e-41,1.1586494061757751e-10
6.452855568387502e-29,0.9999999999987592,1.240678269213099e-12
0.0033419242252801028,7.1021804285188305e-12,0.9966580757676178
0.00043426754455979836,1.8171603942331233e-10,0.9995657322737241
2.4733598877994945e-21,0.9999999611806591,3.881934095571506e-08
0.9999757908893783,1.479327518481722e-27,2.4209110621719025e-05
0.9999998999152826,1.5329991448460997e-33,1.0008471734680675e-07
6.443571218096767e-05,4.601836774872843e-10,0.9999355638276353
2.2201564879005394e-13,0.9989095433446317,0.0010904566551462771
0.9999999999998652,7.506614394379167e-48,1.3468787167030803e-13
1.2158729586227805e-14,0.9881209283043959,0.011879071695592073
0.99999999999995,4.4469115666475606e-49,4.995265049064354e-14
0.0033073890358695833,5.983776862457944e-08,0.9966925511263617
0.999999944305928,1.1341284318681145e-33,5.569407210786846e-08
5.133920121624846e-18,0.9999457390202081,5.426097979195149e-05
1.0954647229898274e-09,0.007376163558485877,0.9926238353460494
0.00025863540390112804,3.302435534193646e-10,0.9997413642658552
7.31185774988888e-07,0.007016702330354964,0.99298256648387
0.9778758672124553,2.033338279470483e-20,0.02212413278754462
2.7195581388911356e-20,0.9999947188003269,5.281199673076408e-06
8.136329921978612e-06,0.0001052674054509439,0.9998865962646271
0.9999990693915167,1.9054387324550907e-30,9.306084834238453e-07
1.6934532063256892e-35,0.9999999999999951,4.923395245973804e-15
1.3540834258380436e-20,0.9999999445967471,5.5403252845491444e-08
1.0355848771768296e-16,0.9993357823269082,0.0006642176730917541
3.4912411437758485e-15,0.9947494990217969,0.005250500978199546
0.999999999999913,2.0667512033860706e-48,8.699553600933027e-14
0.999999999999984,1.8915330357570632e-50,1.590282898678101e-14
1.2800349590285593e-29,0.9999999999991678,8.322226930052512e-13
5.2076993911389997e-20,0.9999998348467787,1.651532214650196e-07
0.9999999365230312,6.025798533164634e-34,6.347696879059466e-08
5.965091596239754e-08,4.160515927622785e-05,0.9999583351898079
1.5252488373558904e-09,0.012943254243210753,0.9870567442315404
4.415638355568232e-07,0.02035206872159206,0.9796474897145724
0.9999820666325128,3.087827832311718e-28,1.793336748716048e-05
0.9999998423134209,1.865617525052975e-33,1.5768657919326752e-07
1.386909271817854e-16,0.9999831275639438,1.6872436056064775e-05
9.987291572642176e-05,1.0327071807610898e-05,0.999889800012466
1.033524138672848e-29,0.999999999999712,2.8802939436264956e-13
3.9506970996617346e-29,0.9999999999994087,5.912672919218331e-13
1.7222705292231576e-33,0.9999999999999956,4.515836951581963e-15
9.160046618027801e-16,0.99991051915583,8.948084416913476e-05
0.001579257513122969,3.707877915540279e-07,0.9984203716990855
0.0018725154233112514,6.1261857273906264e-12,0.9981274845705624
1.1346639239994789e-07,0.11959690613078414,0.8804029804028235
8.42926911147339e-06,8.979353393045068e-09,0.9999915617515351
1.9020966671387205e-24,0.9999999992964841,7.035159333209478e-10
0.9983060023558079,1.757356454471175e-22,0.0016939976441920424
1.9161626779288651e-25,0.9999999998407945,1.592054633191113e-10
9.676009006721704e-10,0.021312052589606195,0.978687946442793
7.61624544645222e-37,1.0,4.2488662266745905e-17
0.004499627472940979,6.63989858226343e-08,0.9955003061280732
0.9999999999999898,5.859431874228256e-51,1.0198132111516251e-14
0.9999999980650149,1.204112715479907e-36,1.9349850429561462e-09
4.816910903448129e-15,0.9957801813518958,0.004219818648099424
0.9999999998397013,7.922109915682462e-41,1.602986635344137e-10
0.008117995301375112,1.6011006603682284e-12,0.9918820046970237
3.8579959444088023e-35,0.9999999999999998,2.6767423839551864e-16
0.9986630196978272,6.40744723364883e-23,0.001336980302172696
1.9218454721768198e-07,0.011547717119979171,0.9884520906954737
0.9999999999853975,6.219102116851366e-43,1.4602612182619916e-11
6.840727965150376e-13,0.9982046302036192,0.0017953697956969372
7.13981141642468e-19,0.9999708427834112,2.915721658876974e-05
1.4846147031860885e-05,5.581386541037959e-05,0.9999293399875578
6.037743108552709e-21,0.9999999471404425,5.285955757417187e-08
5.229295461892097e-21,0.999999944910538,5.5089461848632194e-08
3.9244959661032466e-14,0.9783132983076746,0.02168670169228618
2.5134766844431556e-35,0.9999999999999998,1.7570679988985918e-16
3.0397260924561774e-17,0.9998864182248061,0.0001135817751940016
0.9993816513704147,4.0368708837295663e-23,0.0006183486295852944
1.848794003613101e-05,4.178431126546688e-09,0.9999815078815327
7.898259631547348e-11,0.9786046046057609,0.021395395315256395
0.9999999549120839,4.82722205581982e-34,4.508791602700816e-08
0.9999993272275985,7.698122711231917e-32,6.727724013728064e-07
0.9999999999979599,1.3193554706257687e-45,2.040174954426334e-12
2.370516559103459e-08,0.0002578046914988896,0.9997421716033354
0.9999868315571829,1.6223599474707696e-27,1.3168442816988e-05
2.5034743633712116e-22,0.9999999918009929,8.19900723693561e-09
2.279070648129096e-15,0.9999024791188045,9.752088119334517e-05
7.1075977343572055e-09,0.6501988239682266,0.3498011689241756
0.9780124296109048,1.5922218514192707e-19,0.021987570389095094
0.9999999999972657,7.47804536631361e-45,2.7343556560460715e-12
1.970301811466376e-07,1.933033100311681e-06,0.9999978699367186
0.9999999713385023,8.110960800449251e-35,2.8661497662722403e-08
0.9999529452076166,3.597342485603466e-27,4.705479238352496e-05
3.344063330780764e-16,0.9999731935425655,2.6806457433982485e-05
1.342398417856651e-18,0.9999989088249112,1.0911750888373635e-06
0.9994907147988353,1.4744522014531395e-18,0.0005092852011645163
1.7158153033419602e-27,0.9999999998306228,1.6937713782154225e-10
3.597433484196614e-06,2.9894011017173503e-08,0.9999963726725049
0.9999998628020617,2.0607270356754296e-32,1.3719793843409292e-07
1.1635656623126182e-08,0.0009240005283609494,0.9990759878359824
0.9999999999982918,1.492614357151125e-45,1.708168727172368e-12
1.1287795789252369e-28,0.9999999999980049,1.995164052944063e-12
0.9999999316224644,1.300629932593733e-33,6.837753561486991e-08
3.2532203377494214e-13,0.9977599146412823,0.00224008535839248
2.8266384945599322e-06,7.19434420705625e-08,0.9999971014180634
0.001366145143937029,9.25542979622315e-12,0.9986338548468074
6.686083450259824e-06,1.9034902850600944e-08,0.999993294881647
9.672064784222981e-12,0.9840567959156912,0.015943204074636785
1.0364006947752832e-13,0.9987860571630514,0.00121394283684514
1.3999584923293023e-31,0.9999999999999711,2.8836744789910203e-14
0.9999999014622359,2.6106620181185485e-33,9.853776390812486e-08
0.9999872002687906,3.0881939258078705e-27,1.279973120929872e-05
1.0501944831910334e-12,0.9981087869397796,0.0018912130591701203
8.913102384136146e-27,0.9999999999656031,3.4396874359457724e-11
3.855739388693569e-06,0.0008971291332402555,0.999099015127371
7.225787718692142e-13,0.8998652548308681,0.10013474516840931
0.9999999999999434,8.510478008740445e-49,5.652359732488216e-14
6.639696194114652e-05,5.389524473803052e-10,0.9999336024991065
0.999999999977836,6.250223789037589e-43,2.216398339542282e-11
0.9999970669747185,5.799074779452774e-30,2.9330252815907003e-06
0.9999997558092192,6.748036502420867e-32,2.441907807728161e-07
4.053075352615073e-06,6.19482377155132e-08,0.9999958849764096
0.9999999999948632,1.9946723264073385e-42,5.136755799515679e-12
3.1517920246463055e-08,0.29794164785856464,0.702058320623515
0.9999999999128297,7.389697779959838e-40,8.717019536807191e-11
2.2412509343541176e-18,0.9999978806092714,2.119390728511766e-06
